	1Pulse-H_(Benzyl_benzoate)	1Pulse-H_(Cis_Decahydronaftalene)	1Pulse-H_(EthylPhenylPropiolate)	1Pulse-H_(m-Anisaldehyde)	1Pulse-H_(Mieszanina_4)	
4.31862	0.0015202	0.000259869	2.73106e-05	0.000346919	0.000393367	
4.32038	0.00152343	0.000280731	9.84588e-06	0.000345607	0.0003978	
4.32214	0.00152667	0.000301593	5.23138e-05	0.000344295	0.000498479	
4.32389	0.00152214	0.000322455	9.47818e-05	0.000342983	0.000599158	
4.32565	0.00151761	0.000343317	7.7317e-05	0.000341671	0.000603591	
4.3274	0.0015616	0.000362106	1.52772e-05	0.000353454	0.000560403	
4.32916	0.001647	0.000380895	-1.08028e-05	0.000365237	0.000517214	
4.33091	0.0016884	0.000355731	5.06995e-06	0.00037702	0.000508113	
4.33267	0.0016608	0.000330567	2.09428e-05	0.000388804	0.000499012	
4.33443	0.00161098	0.000289646	-2.61138e-05	0.000397677	0.000480887	
4.33618	0.00160257	0.000288531	-7.31703e-05	0.00040655	0.000462763	
4.33794	0.00158985	0.000300686	-4.23144e-05	0.000405446	0.000500782	
4.33969	0.00157713	0.00031284	-1.14584e-05	0.000404342	0.000538801	
4.34145	0.0015437	0.000290579	6.28736e-06	0.000383074	0.000493607	
4.34321	0.00155168	0.000308124	2.40331e-05	0.000361807	0.000448414	
4.34496	0.00159848	0.000372109	2.3799e-05	0.000373799	0.000443323	
4.34672	0.00164527	0.000436095	2.35648e-05	0.0004257	0.000438232	
4.34847	0.00168096	0.000430212	2.74628e-05	0.000485227	0.000419716	
4.35023	0.00171665	0.000357985	3.13608e-05	0.000478237	0.0004012	
4.35198	0.00170662	0.000300686	3.52588e-05	0.000442147	0.000422786	
4.35374	0.00169659	0.000283193	3.91567e-05	0.000445966	0.000444372	
4.3555	0.0016801	0.000271919	5.8787e-05	0.000465999	0.000439892	
4.35725	0.001705	0.000260646	7.84174e-05	0.000486032	0.000435412	
4.35901	0.00174112	0.000271764	9.80477e-05	0.000435391	0.00040687	
4.36076	0.00177724	0.000282882	0.000117678	0.00038475	0.000378329	
4.36252	0.00179094	0.00030675	4.2165e-05	0.000401769	0.000350539	
4.36428	0.00180463	0.000330618	-3.33479e-05	0.000418788	0.00032275	
4.36603	0.00181832	0.000321315	-4.29348e-05	0.000435807	0.000335062	
4.36779	0.00183202	0.000312011	7.41112e-06	0.000452826	0.000347375	
4.36954	0.0018552	0.000284877	2.59177e-05	0.000436171	0.000361693	
4.3713	0.00187838	0.000257744	8.46462e-06	0.000419516	0.00037601	
4.37305	0.00192226	0.000277051	-1.49818e-05	0.000449422	0.000366267	
4.37481	0.00196615	0.000296358	-3.84281e-05	0.000479329	0.000356523	
4.37657	0.00198518	0.000295347	-5.96738e-05	0.000512717	0.000335376	
4.37832	0.00200421	0.000294336	-8.09195e-05	0.000546105	0.000314228	
4.38008	0.00202324	0.000293326	-6.02122e-05	0.000532932	0.000333182	
4.38183	0.00204227	0.000292315	-3.9505e-05	0.000519758	0.000352137	
4.38359	0.00203499	0.000273474	-5.21354e-05	0.000552315	0.000361567	
4.38535	0.00202771	0.000254634	-6.47657e-05	0.000584872	0.000370998	
4.3871	0.00206701	0.000246574	-7.73961e-05	0.000597473	0.000380428	
4.38886	0.00217532	0.000278321	-9.00264e-05	0.000610075	0.000389858	
4.39061	0.00226077	0.000311622	-5.77072e-05	0.000606983	0.000332619	
4.39237	0.00227721	0.000344924	-2.5388e-05	0.000603891	0.000275379	
4.39412	0.00222206	0.000332614	-4.70083e-05	0.000554238	0.000290323	
4.39588	0.00216691	0.000280498	-6.86286e-05	0.000504584	0.000305268	
4.39764	0.00220406	0.000226308	-8.31318e-05	0.000531009	0.000302417	
4.39939	0.0022826	0.000211925	-9.76351e-05	0.000557434	0.000299566	
4.40115	0.00235598	0.000229884	-3.79716e-05	0.000537297	0.000296714	
4.4029	0.00236034	0.000247844	2.1692e-05	0.00051716	0.000293863	
4.40466	0.00232637	0.000269678	1.34746e-05	0.000532776	0.00028755	
4.40642	0.00229239	0.000251705	-5.46755e-05	0.000548391	0.000281238	
4.40817	0.00229119	0.000233733	-0.000107093	0.000564007	0.000286955	
4.40993	0.00235899	0.000255567	-9.95782e-05	0.000579623	0.000292673	
4.41168	0.00246454	0.000282791	-8.64445e-05	0.000559694	0.000333731	
4.41344	0.00257008	0.000310015	-0.00010927	0.000539765	0.000374789	
4.41519	0.00257471	0.000291628	-0.000108123	0.000529814	0.000359703	
4.41695	0.00253792	0.000233435	-0.000106976	0.000519862	0.000344618	
4.41871	0.00255182	0.000207947	-8.18559e-05	0.000547534	0.000296699	
4.42046	0.00260712	0.000222265	-5.67357e-05	0.000575206	0.00024878	
4.42222	0.00265207	0.000258145	-8.55549e-05	0.000572114	0.000273045	
4.42397	0.00265561	0.000294025	-0.000114374	0.000569022	0.00029731	
4.42573	0.00264212	0.000293416	-0.000132331	0.000589419	0.000275958	
4.42749	0.00267003	0.000292807	-0.000150287	0.000649725	0.000254607	
4.42924	0.00273417	0.000322883	-0.000152511	0.00069174	0.000245286	
4.431	0.00279831	0.000352958	-0.000154735	0.000667238	0.000235966	
4.43275	0.00285863	0.000338043	-0.000138698	0.000634811	0.000263348	
4.43451	0.00291894	0.000283322	-0.000158621	0.000602384	0.00029073	
4.43626	0.00295855	0.000259286	-0.00016431	0.000625665	0.000306082	
4.43802	0.00299816	0.000275055	-0.00013404	0.000648946	0.000321434	
4.43978	0.00303001	0.000304923	-7.30533e-05	0.00066121	0.000290668	
4.44153	0.00306186	0.000294984	-7.19998e-05	0.000673474	0.000259902	
4.44329	0.00313942	0.000252703	-0.000112899	0.000695715	0.000285279	
4.44504	0.00321698	0.000210422	-0.000153799	0.000717957	0.000310656	
4.4468	0.00326781	0.000204267	-0.000130832	0.000738951	0.000298939	
4.44856	0.00327723	0.000237918	-0.000107866	0.000759945	0.000287222	
4.45031	0.00326595	0.000279863	-0.000160564	0.000760985	0.000275504	
4.45207	0.00329607	0.000321807	-0.000213263	0.000762024	0.000263787	
4.45382	0.00337881	0.000330165	-0.000215394	0.000810664	0.000281645	
4.45558	0.00346155	0.000298716	-0.000181564	0.000859304	0.000299503	
4.45733	0.00350116	0.000267268	-0.000185942	0.000861383	0.0002933	
4.45909	0.00354077	0.000275625	-0.00022628	0.000863462	0.000287096	
4.46085	0.00361142	0.000296824	-0.000250955	0.000871374	0.000276585	
4.4626	0.00372347	0.000318023	-0.000215698	0.000879285	0.000266074	
4.46436	0.00379154	0.000284489	-0.000196173	0.000907152	0.000295665	
4.46611	0.0038182	0.000250954	-0.000212608	0.000935019	0.000325256	
4.46787	0.0038552	0.000250176	-0.000199076	0.000945633	0.000301712	
4.46962	0.00396122	0.000289205	-0.000185544	0.000956247	0.000278167	
4.47138	0.00408362	0.000305843	-0.00017426	0.000956884	0.000278684	
4.47314	0.00416463	0.000322481	-0.000162976	0.00095752	0.000279201	
4.47489	0.00422482	0.000315069	-0.000157498	0.00101241	0.000307288	
4.47665	0.00428501	0.000307657	-0.000152019	0.0010673	0.000335376	
4.4784	0.00437711	0.000300245	-0.000128561	0.00106232	0.000339401	
4.48016	0.00446922	0.000292833	-0.000105103	0.00105735	0.000343427	
4.48192	0.00452337	0.000304081	-0.000121351	0.00104967	0.000330159	
4.48367	0.00457753	0.000315328	-0.000137598	0.00104199	0.000316891	
4.48543	0.00465238	0.000269354	-0.000135866	0.00108087	0.000315653	
4.48718	0.00472724	0.000223379	-0.000134133	0.00111976	0.000314416	
4.48894	0.00480511	0.000202699	-0.000143966	0.00112369	0.000282804	
4.49069	0.00488299	0.000221825	-0.000153799	0.00112763	0.000251192	
4.49245	0.00498587	0.000218559	-0.000163631	0.00116483	0.000291764	
4.49421	0.00513017	0.000215294	-0.000173464	0.00120202	0.000332337	
4.49596	0.00527618	0.000243956	-0.000136849	0.00122425	0.000349599	
4.49772	0.0054222	0.000272619	-0.000100234	0.00124648	0.000366862	
4.49947	0.00550697	0.00027972	-0.000105571	0.00128866	0.000344023	
4.50123	0.00555035	0.000247015	-0.000146869	0.00133084	0.000321183	
4.50299	0.00560784	0.000231724	-0.000169063	0.00138321	0.000330676	
4.50474	0.00570674	0.000256241	-0.000131324	0.00143558	0.000340169	
4.5065	0.00583065	0.000298172	-9.35849e-05	0.00144139	0.000349662	
4.50825	0.00595457	0.000300297	-0.000115779	0.0014472	0.000359155	
4.51001	0.00607697	0.000285836	-0.00015333	0.00147067	0.000344085	
4.51176	0.00624078	0.000271375	-0.000154922	0.00149415	0.000329016	
4.51352	0.0064158	0.000287598	-0.000162508	0.00155088	0.000313946	
4.51528	0.00659082	0.000303822	-0.000170093	0.00160762	0.000298876	
4.51703	0.00675827	0.000272995	-0.000205537	0.00166452	0.000299064	
4.51879	0.00692571	0.000242168	-0.000240982	0.00172142	0.000299252	
4.52054	0.00710351	0.000235391	-0.000210501	0.0017883	0.00029944	
4.5223	0.00728131	0.000268421	-0.000180019	0.00185518	0.000299628	
4.52406	0.00748304	0.000293987	-0.000204976	0.00192643	0.000313852	
4.52581	0.00768478	0.000319552	-0.000229932	0.00199767	0.000328076	
4.52757	0.00786581	0.000323556	-0.000200949	0.00206892	0.000342299	
4.52932	0.00804684	0.000287754	-0.000171966	0.00214016	0.000356523	
4.53108	0.00823003	0.000242985	-0.000194581	0.00223053	0.000361097	
4.53283	0.00841322	0.000198215	-0.000217196	0.0023209	0.000365672	
4.53459	0.00865851	0.00020818	-0.000185872	0.00245783	0.000370246	
4.53635	0.00890381	0.000218145	-0.000154548	0.00259476	0.00037482	
4.5381	0.00921034	0.000235158	-0.00017117	0.00271299	0.000415486	
4.53986	0.00951688	0.000212365	-0.000187792	0.00283121	0.000456152	
4.54161	0.00978891	0.000178792	-0.000186434	0.00296939	0.000440675	
4.54337	0.0100609	0.000145218	-0.000185076	0.00310756	0.000425198	
4.54513	0.0103486	0.000160573	-0.000202119	0.00327521	0.000380585	
4.54688	0.0106363	0.000175928	-0.000219163	0.00344285	0.000335971	
4.54864	0.0109861	0.000213674	-0.000194253	0.00367036	0.000333464	
4.55039	0.0113358	0.000211614	-0.000169344	0.00389786	0.000379081	
4.55215	0.0117089	0.000192138	-0.000177023	0.00411976	0.000403643	
4.5539	0.0120819	0.000172663	-0.000184701	0.00434165	0.000380083	
4.55566	0.0125723	0.000194652	-0.000174401	0.0045727	0.00033547	
4.55742	0.0130627	0.000216641	-0.0001641	0.00487025	0.000338979	
4.55917	0.0135927	0.000226865	-0.000170561	0.00519005	0.00037482	
4.56093	0.0141228	0.000197282	-0.000177023	0.00550985	0.000410661	
4.56268	0.0147149	0.000190091	-0.000185732	0.00584379	0.000393367	
4.56444	0.0153071	0.000182899	-0.000194441	0.00617772	0.000376073	
4.5662	0.0159303	0.000202245	-0.000206146	0.00658544	0.000380585	
4.56795	0.0165535	0.000221591	-0.000253811	0.00699317	0.000385096	
4.56971	0.0171931	0.000221034	-0.000276754	0.00743415	0.000401638	
4.57146	0.0178741	0.000220477	-0.000239765	0.00787514	0.000418181	
4.57322	0.0186571	0.000227371	-0.000207574	0.00835941	0.000404975	
4.57497	0.019523	0.000234264	-0.000235317	0.00884368	0.000391769	
4.57673	0.0204259	0.000241158	-0.000261561	0.00924647	0.000354502	
4.57849	0.0213288	0.000248051	-0.000227872	0.00960935	0.000317236	
4.58024	0.0222783	0.000225505	-0.000171334	0.00994396	0.000341877	
4.582	0.0233106	0.000202958	-0.000150755	0.0102121	0.000366517	
4.58375	0.024437	0.000213583	-0.000184116	0.0103338	0.000367097	
4.58551	0.0256047	0.000224209	-0.000217477	0.0103092	0.000367677	
4.58727	0.0268317	0.000227371	-0.000219373	0.010205	0.000384423	
4.58902	0.0281416	0.000230532	-0.00022127	0.0100343	0.000401168	
4.59078	0.0294963	0.000213791	-0.000205186	0.00976634	0.000417914	
4.59253	0.0308924	0.000197049	-0.000189103	0.00937862	0.00043466	
4.59429	0.0323738	0.000193991	-0.000157661	0.00894642	0.000440628	
4.59604	0.0339933	0.000190933	-0.00012622	0.00851422	0.000446597	
4.5978	0.0357095	0.000187875	-0.000124745	0.00807453	0.000452565	
4.59956	0.037467	0.000184817	-0.00012327	0.00763485	0.000458533	
4.60131	0.0392912	0.000229496	-0.000140009	0.00721839	0.000446142	
4.60307	0.0412535	0.000274174	-0.000156748	0.00680194	0.000433751	
4.60482	0.0433615	0.000287339	-0.000173487	0.00645865	0.000433391	
4.60658	0.0455524	0.00023416	-0.000190227	0.00611536	0.000433031	
4.60834	0.0478692	0.000185543	-0.000199474	0.00579411	0.000428911	
4.61009	0.0503792	0.000203269	-0.000208721	0.00547285	0.000424791	
4.61185	0.053141	0.000248362	-0.000217969	0.00518486	0.000444733	
4.6136	0.0561513	0.000253649	-0.000227216	0.00489686	0.000464674	
4.61536	0.0593917	0.00022452	-0.000224664	0.00466436	0.000490631	
4.61711	0.0629357	0.000195391	-0.000222113	0.00443187	0.000516588	
4.61887	0.0668627	0.000198604	-0.000237541	0.00425924	0.000518483	
4.62063	0.0712589	0.000241624	-0.000252969	0.0040866	0.000520379	
4.62238	0.0761537	0.000290864	-0.000225695	0.00392478	0.00052077	
4.62414	0.0816282	0.000300297	-0.00019842	0.00376296	0.000521162	
4.62589	0.0877996	0.00025085	-0.000189126	0.003661	0.000494485	
4.62765	0.0947162	0.000201403	-0.000179832	0.00355905	0.00051593	
4.62941	0.102423	0.000170045	-0.000158235	0.00344032	0.000552366	
4.63116	0.110986	0.000178494	-0.000136638	0.00332159	0.000588803	
4.63292	0.120477	0.00018943	-0.000115041	0.00327602	0.00054303	
4.63467	0.130989	0.00016056	-9.34445e-05	0.00323046	0.000497257	
4.63643	0.142559	0.000141227	-9.61953e-05	0.00317576	0.000485571	
4.63818	0.155205	0.0001617	-9.89461e-05	0.00312105	0.000522008	
4.63994	0.168697	0.000202077	-0.000167623	0.0031129	0.000531376	
4.6417	0.182768	0.000202647	-0.0002363	0.00310476	0.000540743	
4.64345	0.196985	0.000182277	-0.000231184	0.00313133	0.000537328	
4.64521	0.210898	0.000201714	-0.000226069	0.00315789	0.000533913	
4.64696	0.22379	0.000241054	-0.000202974	0.00319361	0.00055456	
4.64872	0.234833	0.000240587	-0.000179879	0.00329584	0.000575206	
4.65048	0.243196	0.000196997	-0.000194991	0.00341387	0.000564272	
4.65223	0.248275	0.000193214	-0.000210103	0.00353189	0.000553338	
4.65399	0.24969	0.000233383	-0.000195248	0.00363911	0.000542404	
4.65574	0.247433	0.000233746	-0.000180394	0.00381285	0.000531469	
4.6575	0.24176	0.000200004	-0.000158516	0.00406879	0.000552883	
4.65925	0.233188	0.000166261	-0.000136638	0.00436465	0.000574298	
4.66101	0.222432	0.00020301	-0.000156713	0.00467298	0.000595711	
4.66277	0.210213	0.000239758	-0.000176788	0.0049813	0.000617125	
4.66452	0.197195	0.000225919	-0.00018188	0.00528049	0.000609967	
4.66628	0.183983	0.00021208	-0.000186972	0.00553976	0.000602808	
4.66803	0.170937	0.000244682	-0.000192064	0.00569011	0.000595649	
4.66979	0.15836	0.000277284	-0.000197156	0.00566752	0.00058849	
4.67155	0.146406	0.000239188	-0.000193071	0.00546658	0.000608149	
4.6733	0.135196	0.000201092	-0.000188986	0.0051193	0.000627809	
4.67506	0.124808	0.000224364	-0.0001849	0.00471715	0.00067153	
4.67681	0.115275	0.000287443	-0.000180815	0.004315	0.000715251	
4.67857	0.106578	0.000276714	-0.000208195	0.00400181	0.000724634	
4.68032	0.0987912	0.000226178	-0.000235574	0.00368862	0.000734017	
4.68208	0.0918498	0.000198034	-0.000221001	0.00346191	0.00073137	
4.68384	0.0856536	0.000209696	-0.000206427	0.00323519	0.000728723	
4.68559	0.0800507	0.000224896	-0.00016108	0.00306332	0.000762919	
4.68735	0.0749722	0.000240095	-0.000115732	0.00289144	0.000797116	
4.6891	0.0704285	0.000288467	-0.000124324	0.00275531	0.000807251	
4.69086	0.0662988	0.000336838	-0.000132916	0.0026857	0.000817386	
4.69261	0.062522	0.000281547	-0.000150872	0.00263272	0.000805716	
4.69437	0.0589935	0.00018645	-0.000168829	0.00257974	0.000794046	
4.69613	0.0557652	0.000143598	-0.000156819	0.00251097	0.000782375	
4.69788	0.0527854	0.000193628	-0.000144809	0.00244219	0.000770705	
4.69964	0.0500166	0.000241171	-0.000164076	0.00237861	0.000816055	
4.70139	0.0473859	0.000222369	-0.000183344	0.00231503	0.000861405	
4.70315	0.0449277	0.000186981	-0.000202611	0.00220489	0.000837578	
4.70491	0.0426627	0.000217937	-0.000221878	0.00209475	0.000813752	
4.70666	0.0405227	0.000266723	-0.000211929	0.00207565	0.000810478	
4.70842	0.0384656	0.000275703	-0.000201979	0.00205655	0.000855327	
4.71017	0.0365293	0.000227461	-0.000192029	0.0020175	0.000879122	
4.71193	0.0347309	0.000179219	-0.000182079	0.00197845	0.000854794	
4.71368	0.0330657	0.000167985	-0.000201066	0.00197478	0.000838346	
4.71544	0.0314832	0.000196557	-0.000220052	0.00197112	0.00087002	
4.7172	0.0299387	0.000202738	-0.000161126	0.00196745	0.00093879	
4.71895	0.028477	0.000208919	-0.0001022	0.00196379	0.000959436	
4.72071	0.0271344	0.000189391	-9.04713e-05	0.00196221	0.000933965	
4.72246	0.0258746	0.000169864	-7.87422e-05	0.00196062	0.000908494	
4.72422	0.0246665	0.00017024	-8.4993e-05	0.00196901	0.000965232	
4.72598	0.0235412	0.000170615	-9.12438e-05	0.00197741	0.00102197	
4.72773	0.0224847	0.000194004	-9.94612e-05	0.00195389	0.00108322	
4.72949	0.0215662	0.000217393	-0.000107678	0.00193038	0.00109635	
4.73124	0.0207116	0.000263173	-0.000115896	0.00191684	0.00109644	
4.733	0.0198569	0.000269146	-0.000124113	0.0019033	0.00109654	
4.73475	0.0190489	0.000222045	-0.000123341	0.00188977	0.0011232	
4.73651	0.0183236	0.000174943	-0.000122568	0.00187623	0.00114986	
4.73827	0.0176829	0.000175941	-0.000121795	0.00184274	0.00117652	
4.74002	0.0170422	0.000216745	-0.000121023	0.00180924	0.00120318	
4.74178	0.0164244	0.000209009	-8.68074e-05	0.00179388	0.00121553	
4.74353	0.0158066	0.000201274	-5.25919e-05	0.00177851	0.00122787	
4.74529	0.0152811	0.000196026	-7.23159e-05	0.00174318	0.00126428	
4.74705	0.0148247	0.000190778	-9.20398e-05	0.00170786	0.00130068	
4.7488	0.0143872	0.000199213	-8.02991e-05	0.00171037	0.00129974	
4.75056	0.0139497	0.000207649	-6.85584e-05	0.00171287	0.0012988	
4.75231	0.0134984	0.000196181	-5.68176e-05	0.00169543	0.00128583	
4.75407	0.0130471	0.000184713	-4.50769e-05	0.00167798	0.00127286	
4.75582	0.0126238	0.000168063	-5.87139e-05	0.00169784	0.00126904	
4.75758	0.0122419	0.000151412	-7.2351e-05	0.00171771	0.00126522	
4.75934	0.0118851	0.000181202	-6.80082e-05	0.00173757	0.00131754	
4.76109	0.0115282	0.000210992	-6.36654e-05	0.00175743	0.00136986	
4.76285	0.0112205	0.000197244	-4.58377e-05	0.00175485	0.00140363	
4.7646	0.0109129	0.000183495	-2.80101e-05	0.00175226	0.00143741	
4.76636	0.0105888	0.00018965	-1.01824e-05	0.00174968	0.0014802	
4.76812	0.0102647	0.000195805	7.64523e-06	0.00174709	0.001523	
4.76987	0.00994319	0.000198436	-2.64064e-05	0.00173359	0.001572	
4.77163	0.00969066	0.000201066	-6.04581e-05	0.0017201	0.00157288	
4.77338	0.00947349	0.000203697	-5.25568e-05	0.0017357	0.00154969	
4.77514	0.00921492	0.000206327	-4.46555e-05	0.0017513	0.00157463	
4.77689	0.00893069	0.000245861	-3.78779e-05	0.00170704	0.00163792	
4.77865	0.00868787	0.000285396	-3.11004e-05	0.00159626	0.0017012	
4.78041	0.00853647	0.000278489	-6.34301e-06	0.00150045	0.00174344	
4.78216	0.00838508	0.000271583	1.84143e-05	0.00144455	0.00178567	
4.78392	0.00819222	0.000274628	-5.23461e-05	0.00146722	0.00182038	
4.78567	0.00799937	0.000277673	-0.000123106	0.00148989	0.0018551	
4.78743	0.00781687	0.000247546	-0.000127941	0.00146683	0.0019269	
4.78919	0.00763437	0.000217419	-9.68157e-05	0.00140386	0.00199871	
4.79094	0.00747063	0.000199939	-9.41585e-05	0.00135835	0.00207754	
4.7927	0.00730689	0.000182459	-0.000151434	0.00135275	0.00210824	
4.79445	0.00712504	0.000198151	-0.000188482	0.00134465	0.00209884	
4.79621	0.00694318	0.000213843	-0.000165598	0.00129665	0.00213757	
4.79796	0.00675894	0.000215333	-0.000125026	0.00123694	0.00225695	
4.79972	0.00661611	0.000216823	-8.44546e-05	0.00117723	0.00237633	
4.80148	0.00649828	0.000228265	-5.81169e-05	0.00114829	0.00244258	
4.80323	0.00638046	0.000239706	-3.17793e-05	0.00111934	0.00250883	
4.80499	0.00620657	0.000249282	-5.00166e-05	0.00106961	0.00266029	
4.80674	0.00603268	0.000258858	-6.8254e-05	0.00101988	0.00281175	
4.8085	0.0059071	0.000235262	-5.6525e-05	0.00100341	0.002879	
4.81026	0.00578151	0.000211666	-4.47959e-05	0.000986933	0.00286605	
4.81201	0.00563248	0.000208439	-4.52408e-05	0.000960067	0.00292653	
4.81377	0.00548344	0.000205213	-4.56856e-05	0.0009332	0.0030993	
4.81552	0.00534303	0.000272477	-4.61304e-05	0.000906334	0.00329412	
4.81728	0.00524403	0.000339741	-4.65752e-05	0.000879467	0.00340875	
4.81903	0.00515364	0.000300854	-1.96757e-05	0.000884612	0.00352838	
4.82079	0.00502186	0.000222161	7.2238e-06	0.000889757	0.00372822	
4.82255	0.00487196	0.000172494	-7.82963e-06	0.000897396	0.0039852	
4.8243	0.00476347	0.000189171	-2.2883e-05	0.000865125	0.00424218	
4.82606	0.00468317	0.00019346	-5.74146e-05	0.000810768	0.00443688	
4.82781	0.00460287	0.000157943	-9.19462e-05	0.000756412	0.00467971	
4.82957	0.00450445	0.000143987	-0.000118986	0.000747785	0.00498669	
4.83133	0.00440604	0.000169838	-0.000110066	0.000779069	0.00529368	
4.83308	0.00430159	0.000175785	-9.96485e-05	0.000821993	0.00561044	
