	1H_pinene_CDCl3	1H_benzyl_benzoate_CDCl3	1H_limonene_CDCl3_3	1H_pinene_benzylbenzoate_CDCl3	
0.505909	0.000633435	5.86286e-05	-0.000349649	8.21911e-05	
0.50603	0.000402231	0.000287011	-0.000455531	0.000186376	
0.506152	0.000552107	0.00022538	-0.000583041	0.000290483	
0.506274	0.000925057	0.000163756	-0.000364518	0.000394668	
0.506395	0.00129336	2.96235e-05	-0.000164018	0.00029869	
0.506517	0.00143858	-0.000104502	3.64822e-05	0.00020279	
0.506638	0.00135145	-0.000238635	-2.97502e-05	0.000106812	
0.50676	0.00126431	-0.00037276	-9.5983e-05	1.09114e-05	
0.506882	0.00129677	-0.000234105	-5.94873e-05	0.000281338	
0.507003	0.0013293	-9.54419e-05	-2.2992e-05	0.000551846	
0.507125	0.00136183	4.32208e-05	1.35037e-05	0.000807267	
0.507247	0.00139436	0.000181884	4.9999e-05	0.00106277	
0.507368	0.00129677	-0.000107221	-3.61772e-06	0.00115312	
0.50749	0.00119917	-0.000396326	-5.72344e-05	0.00100344	
0.507612	0.00110158	-0.000475176	-0.000110852	0.000748646	
0.507733	0.00100399	-0.000206009	-0.000164468	0.000894099	
0.507855	0.00107588	5.63636e-05	-0.000114456	0.00124112	
0.507976	0.00114784	0.000318728	-6.43875e-05	0.00134812	
0.508098	0.00113615	8.08313e-05	-1.4375e-05	0.000894804	
0.50822	0.000901382	-0.000157066	3.56939e-05	0.000441562	
0.508341	0.000596911	-0.000239089	-1.16155e-05	0.000633519	
0.508463	0.000515509	-0.000321105	-5.8868e-05	0.000825554	
0.508585	0.000666475	-0.000113115	-0.000106177	0.000777408	
0.508706	0.00081744	9.48757e-05	-0.00015343	0.000729341	
0.508828	0.000760365	0.000137016	6.51972e-06	0.000653684	
0.50895	0.000703363	0.000179164	0.000166526	0.000578105	
0.509071	0.000855491	0.000221305	-7.72285e-05	0.000502449	
0.509193	0.00100762	0.000263445	-0.000320926	0.00042687	
0.509315	0.000778664	0.000378087	-0.000200626	0.000336207	
0.509436	0.000326639	0.000492737	-8.02698e-05	0.00024562	
0.509558	0.000213869	-8.88854e-06	6.16573e-05	0.000154957	
0.509679	0.0006216	-0.000510521	-0.000142391	6.4373e-05	
0.509801	0.000974432	-0.000722133	-0.000269449	9.09455e-05	
0.509923	0.00110419	-0.000585742	-0.000396451	0.000117596	
0.510044	0.0011689	-0.000427596	-0.000256777	0.000144172	
0.510166	0.00123359	-0.000617459	-0.000117047	0.000170823	
0.510288	0.00124253	-0.000665948	1.18138e-05	0.000237413	
0.510409	0.00125146	-0.00036642	0.000140731	0.000304084	
0.510531	0.00132545	8.53613e-05	0.000269592	0.000130571	
0.510653	0.00162259	0.000189133	0.000398509	-4.28632e-05	
0.510774	0.00196845	-2.52053e-05	0.000444466	-0.000215121	
0.510896	0.00179381	-0.000239544	0.00049048	-0.000387304	
0.511017	0.00127992	2.46391e-05	0.000154361	-0.000159394	
0.511139	0.000989173	0.000288822	-0.000181702	6.85938e-05	
0.511261	0.00105155	0.000328243	-0.00024388	-1.86339e-05	
0.511382	0.00111393	1.96546e-05	4.00306e-05	-0.00010578	
0.511504	0.00119024	-0.000288934	0.000453646	4.70988e-05	
0.511626	0.00126663	-0.000249512	0.000290599	0.000200056	
0.511747	0.0013118	-0.000296973	-2.761e-05	0.00017231	
0.511869	0.00135704	-0.00034444	-0.00034582	0.000144642	
0.511991	0.00138833	-0.00037016	-0.000181027	0.000116892	
0.512112	0.00141963	-0.000395872	-1.62334e-05	8.92244e-05	
0.512234	0.00139981	-0.000269331	-9.29418e-05	0.000346601	
0.512356	0.00115691	-0.000142798	-0.00016965	0.000604056	
0.512477	0.000914019	-0.000306264	-9.49693e-05	0.000621326	
0.512599	0.000894193	-0.000469737	-2.02884e-05	0.000638679	
0.51272	0.00103347	-0.000287913	9.40417e-05	0.000389587	
0.512842	0.00117281	-0.000106089	-0.00013766	0.000140578	
0.512964	0.000954319	-9.82732e-05	-0.000347734	0.000131588	
0.513085	0.000735821	-9.04575e-05	-0.000557809	0.000122678	
0.513207	0.000935584	-5.36367e-05	-0.00043627	0.000273757	
0.513329	0.00113535	-1.68234e-05	-0.000314731	0.000424914	
0.51345	0.00110274	-0.000132263	-0.000366208	0.000335895	
0.513572	0.000847068	-0.000247695	-0.000417684	0.000246949	
0.513694	0.000505125	-0.000456482	-0.000192516	0.000480875	
0.513815	0.000386255	-0.000317253	3.26526e-05	0.000714883	
0.513937	0.000351038	-0.00019978	0.000279448	0.000548638	
0.514058	0.000315819	-8.22991e-05	0.000180211	0.000382476	
0.51418	0.000559442	-0.000160582	-0.000113667	0.000426322	
0.514302	0.000803063	-0.000238858	-0.000407547	0.000470247	
0.514423	0.000814319	-2.71276e-05	-0.000550037	0.000514094	
0.514545	0.000602575	0.000184596	-0.000692527	0.000558019	
0.514667	0.000452334	0.000169761	-0.000737696	0.000569351	
0.514788	0.000525167	0.00015492	-0.000782865	0.000580762	
0.51491	0.000681652	-0.000149935	-0.000655018	0.000592098	
0.515032	0.000838134	-0.000454783	-0.000527171	0.000603508	
0.515153	0.000632128	-0.000465997	-0.000511063	0.00066486	
0.515275	0.000426121	-0.00047721	-0.000494956	0.000726294	
0.515397	0.000317708	-0.00048843	-0.000478848	0.000387479	
0.515518	0.000432439	-0.000499643	-0.000462741	4.87417e-05	
0.51564	0.00058943	-0.000427708	-0.000628829	-8.87401e-05	
0.515761	0.000746496	-0.000355773	-0.000794861	-0.000226222	
0.515883	0.00055966	-0.000109829	-0.00067259	1.1459e-05	
0.516005	0.000372821	0.000136115	-0.000550262	0.000249136	
0.516126	0.000250975	0.000124671	-0.000777627	0.000386775	
0.516248	0.000352273	0.000113226	-0.00100494	0.000124242	
0.51637	0.000551162	0.00010179	-0.00104487	-0.000288356	
0.516491	0.000750054	9.03457e-05	-0.00073871	-0.000460852	
0.516613	0.000740904	-1.35377e-05	-0.000276715	-0.000225674	
0.516735	0.000731828	-0.000117421	-0.000160695	9.50322e-06	
0.516856	0.000708809	-0.000417061	-0.000232165	-0.000140481	
0.516978	0.000685791	-0.000368685	-0.000303579	-0.000290468	
0.517099	0.000634888	-0.000110053	-0.000187616	-0.000350416	
0.517221	0.000360914	0.000148572	-7.15964e-05	-0.000410363	
0.517343	8.6939e-05	2.29403e-05	-0.000243993	-0.00047031	
0.517464	3.60366e-05	-0.000102691	-0.000416332	-0.000530258	
0.517586	0.000228828	-0.000141777	-0.000442972	-0.000563003	
0.517708	0.000421619	-0.000180855	-0.000469555	-0.000595752	
0.517829	0.00040528	-0.000372194	-0.000323179	-0.000628501	
0.517951	0.000388943	-0.000563532	-0.000176746	-0.00066125	
0.518073	0.00062356	-0.000631623	-0.000369193	-0.000693999	
0.518194	0.000858176	-0.00035169	-0.000561582	-0.000726745	
0.518316	0.000869721	-0.000267521	-0.000566595	-0.000759494	
0.518437	0.00088134	-0.000183351	-0.00022552	-0.000792243	
0.518559	0.00103812	-4.11794e-05	6.41355e-05	-0.000748709	
0.518681	0.00119489	0.000100993	7.81519e-06	-0.000705175	
0.518802	0.00135167	0.000243165	-0.000120651	-0.000661641	
0.518924	0.00150844	0.000385337	-0.000249061	-0.000618108	
0.519046	0.0015165	0.000136003	-0.000244162	-0.00057457	
0.519167	0.00152456	-0.000113338	-0.000239206	-0.000531036	
0.519289	0.00130025	-0.000362679	-0.000234305	-0.000487503	
0.519411	0.00085295	-0.00061202	-0.000229349	-0.000443969	
0.519532	0.00055385	-0.000495113	-0.000252779	-0.000360105	
0.519654	0.000477822	-0.000378199	-0.000276208	-0.000276241	
0.519776	0.000634162	-0.000261292	-0.000126621	-0.000192378	
0.519897	0.000790501	-0.000144377	2.29655e-05	-0.000108514	
0.520019	0.00089572	0.000103034	-0.000213129	-0.000204727	
0.52014	0.00100094	0.000350446	-0.000449223	-0.00030094	
0.520262	0.00123163	0.000409357	-0.000613228	-0.000382148	
0.520384	0.00123926	0.000120252	-0.000431201	-0.000463352	
0.520505	0.00109584	-0.000251323	-0.000240163	-0.000435762	
0.520627	0.00095243	-0.000274882	-0.000395156	-0.00016807	
0.520749	0.00101815	-1.20625e-05	-0.000622239	-5.04442e-05	
0.52087	0.00108386	7.67484e-05	-0.000849323	6.71856e-05	
0.520992	0.00106593	-0.000142567	-0.000611426	0.000114784	
0.521114	0.00104799	-0.00036189	-0.000373529	-7.77207e-05	
0.521235	0.00103005	-0.000186071	-0.000157259	-0.000135165	
0.521357	0.00101219	-1.0252e-05	5.90105e-05	-0.000192612	
0.521478	0.00101626	-9.92939e-05	0.000382739	-0.000114691	
0.5216	0.0010204	-0.000188336	0.000360436	-3.67649e-05	
0.521722	0.000801465	-0.000103369	0.000129073	4.1157e-05	
0.521843	0.000582533	-1.84104e-05	-0.000102291	0.000119083	
0.521965	0.000544846	-0.00021258	-0.000229124	0.000242025	
0.522087	0.000507159	-0.00040675	-0.000355957	0.000364967	
0.522208	0.000469472	-0.000314534	-0.000655806	0.000622969	
0.52233	0.000431785	-4.8317e-05	-0.000955655	0.000640865	
0.522452	0.000395188	3.93689e-05	-0.000837383	0.000607494	
0.522573	0.000358662	-0.000220962	-0.00071911	0.000574119	
0.522695	0.000322137	-0.000318162	-0.000773854	0.000660796	
0.522817	0.000285612	-6.73458e-05	-0.000828597	0.000507373	
0.522938	0.000258382	6.7465e-05	-0.000515682	0.000489004	
0.52306	0.000231151	-0.000145741	-0.000202766	0.000470638	
0.523181	0.000343341	-0.000337191	-0.000192629	0.000437263	
0.523303	0.000232458	-0.000180632	-0.000528523	0.000403892	
0.523425	-8.40686e-05	-7.38055e-05	-0.000672928	0.000494163	
0.523546	-0.000177523	3.3021e-05	-0.000471301	0.000584435	
0.523668	-3.86108e-05	0.000150725	-0.000312929	0.000809766	
0.52379	0.0001003	0.00026843	-0.000154556	0.000794996	
0.523911	4.86709e-05	0.000320882	-1.78106e-05	0.000450082	
0.524033	-2.95788e-06	0.000199325	0.000118935	0.000105169	
0.524155	0.000154544	-3.09795e-05	0.000298935	0.000155427	
0.524276	0.000312116	8.67173e-05	0.000132903	0.000445783	
0.524398	0.000455676	0.000345804	-0.000113329	0.000739895	
0.524519	0.000376163	0.000430882	-1.35303e-05	0.0007939	
0.524641	0.000422128	0.000229575	4.30155e-05	0.000622813	
0.524763	0.000468092	2.82675e-05	9.95612e-05	0.000451725	
0.524884	0.000514057	-9.69172e-05	-0.000175507	0.00024562	
0.525006	0.000560023	-0.000222094	-0.000450575	0.000439689	
0.525128	0.000592045	-0.000347272	-0.00032194	0.00078382	
0.525249	0.000624141	-0.000472456	-0.000193304	0.000887845	
0.525371	0.000728125	-0.000281341	5.11254e-05	0.000665799	
0.525493	0.000609109	-9.0234e-05	0.000295556	0.000443753	
0.525614	0.000601631	-7.31274e-05	0.000251626	0.000751927	
0.525736	0.00059415	-5.60209e-05	0.000207696	0.00106011	
0.525858	0.000568083	-0.000118665	1.56369e-06	0.00103815	
0.525979	0.000318943	-0.00018131	-0.000204568	0.000776079	
0.526101	6.98026e-05	-0.000243962	-0.000122341	0.000514016	
0.526222	4.3733e-05	-0.000306606	-4.01135e-05	0.000492055	
0.526344	0.000222074	-0.000309438	-8.3142e-05	0.000572633	
0.526466	0.000400487	-0.000312269	-0.00012617	0.000653215	
0.526587	0.000369772	-0.000141099	-0.000169199	0.000748802	
0.526709	0.000339055	3.0078e-05	-0.000212228	0.000844389	
0.526831	0.00037805	0.000237502	-0.000139913	0.00109505	
0.526952	0.000417044	0.000444926	-6.75977e-05	0.0013457	
0.527074	0.000456039	0.000130333	-0.000168298	0.00118618	
0.527196	0.000495031	-0.00018426	-0.000268999	0.000786554	
0.527317	0.000416463	-0.000239424	-0.000237572	0.00047525	
0.527439	0.000337895	-0.000294596	-0.000206145	0.000404049	
0.52756	0.000259325	-0.000349768	-0.000174719	0.000728011	
0.527682	0.000180757	-0.000404939	-0.000143292	0.00105198	
0.527804	-9.34862e-06	-0.000257097	-0.00022	0.00105081	
0.527925	-0.000199452	-0.000109263	-0.000296708	0.000809532	
0.528047	-0.000291964	3.85717e-05	-0.000200401	0.000568256	
0.528169	-0.000161329	0.000186414	-0.000104093	0.000567086	
0.52829	-4.93582e-05	1.88649e-05	-0.000102404	0.000452116	
0.528412	6.26128e-05	-0.000148684	-0.000100714	0.000337142	
0.528534	4.91068e-05	-0.000145853	-9.90243e-05	0.000237178	
0.528655	0.000258673	3.0987e-05	-9.73349e-05	0.000137214	
0.528777	0.00058442	0.000222325	7.73706e-05	3.72492e-05	
0.528899	0.000687098	6.56471e-05	0.000252076	-6.27153e-05	
0.52902	0.000706123	-0.000174403	0.000138422	-0.000147671	
0.529142	0.000725221	-0.000414453	2.47676e-05	-0.000232629	
0.529263	0.000836536	-0.00027772	2.57744e-06	-0.000122193	
0.529385	0.00094793	-0.00014098	-1.96127e-05	0.000228349	
0.529507	0.000701476	-0.000178255	0.000174467	0.000578888	
0.529628	0.000455022	-0.000215523	2.25147e-05	0.000689324	
0.52975	0.000203921	-0.000227422	-0.000194318	0.000624686	
0.529872	0.000175891	-0.000239313	-6.51195e-05	0.000560053	
0.529993	0.000380229	-0.000421591	6.40792e-05	0.000345349	
0.530115	0.000584565	-0.00077787	-0.000152754	0.000370752	
0.530237	0.000891145	-0.00096558	-0.000593066	0.000376146	
0.530358	0.000974651	-0.000805289	-0.000687346	0.000381537	
0.53048	0.000677077	-0.000579737	-0.00024816	0.000401936	
0.530601	0.000379503	-0.000528194	0.000191025	0.000422336	
0.530723	0.000421183	-0.000563651	0.000143603	0.000442736	
0.530845	0.000685936	-0.000599109	9.61819e-05	0.000463136	
0.530966	0.000685791	-0.000623688	0.000200149	0.000483535	
0.531088	0.000313859	-0.000648275	0.000304116	0.000503935	
0.53121	-0.000105053	-0.000698909	0.000252301	0.000574119	
0.531331	-0.000152107	-0.000401542	-0.000145545	0.000644382	
0.531453	8.8973e-05	-2.80365e-05	-0.000175733	0.000849627	
0.531575	0.000330051	0.00017146	-0.00020592	0.000814848	
0.531696	0.00027835	-2.7813e-05	-0.000319011	0.00073497	
0.531818	0.000226649	-0.000227079	-0.000432102	0.000655171	
0.53194	0.000174947	-0.000263214	-0.00056682	0.000560284	
0.532061	0.000123246	-0.000299357	-0.000355507	0.000465479	
0.532183	0.000199273	-0.000331871	-0.000288373	0.000601944	
0.532304	0.000275373	-0.000364378	-0.000221239	0.000738487	
0.532426	0.000351474	-0.000222884	-0.000348748	0.000859942	
0.532548	0.000427574	-8.13976e-05	-0.000130226	0.00098148	
0.532669	0.000582678	-0.000146531	-3.06517e-05	0.000762794	
0.532791	0.000737783	-0.000211671	-0.000277109	0.000304084	
0.532913	0.000809235	-0.000276811	-0.000674955	-1.96472e-05	
0.533034	0.000657616	-0.000341952	-0.00072677	5.68666e-05	
0.533156	0.000411889	-0.000298791	-0.000424443	0.00028931	
0.533278	0.000389233	-0.000255629	-0.000122115	0.000281729	
0.533399	0.000585001	-0.000158086	-0.000317209	4.89727e-05	
0.533521	0.000780771	0.000113457	-0.000512302	-0.000183702	
0.533642	0.000878945	0.000167489	-0.000556007	-0.000321418	
0.533764	0.000754047	-0.000126481	-0.000599711	-0.00021895	
0.533886	0.000754628	-0.000583589	-0.0004704	-2.65278e-05	
0.534007	0.000755282	-0.00069268	-0.000341089	0.000165977	
0.534129	0.000968479	-0.000345007	-0.000187447	9.57921e-05	
0.534251	0.00118167	2.65986e-06	-3.38056e-05	-0.00021442	
0.534372	0.0011718	5.66989e-05	-0.000377584	-0.000524707	
0.534494	0.00116192	-0.000237271	-0.000721363	-0.000594813	
0.534616	0.0011474	-0.000415243	-0.000816432	-0.000474919	
0.534737	0.00113288	-0.000419207	-0.000565469	-0.000354946	
0.534859	0.00111835	-0.000542805	-0.000242416	-0.000620216	
0.534981	0.0011039	-0.000666395	8.06372e-05	-0.000885408	
0.535102	0.00110659	-0.000698574	8.55937e-05	-0.000922453	
0.535224	0.00110928	-0.000730745	-0.000255482	-0.000959422	
0.535345	0.00111197	-0.000588909	-0.000401915	-0.00099647	
0.535467	0.00111465	-0.00044708	-0.000548347	-0.00103344	
0.535589	0.00106157	-0.000258118	-0.000327121	-0.000955436	
0.53571	0.00100849	-6.91563e-05	-0.000105896	-0.000877358	
0.535832	0.00096935	-0.000286214	-5.76852e-05	-0.000799354	
0.535954	0.000930283	-0.000503264	-9.47528e-06	-0.000721276	
0.536075	0.000949237	-0.000526376	1.35037e-05	-0.000730809	
0.536197	0.00119126	-0.000549488	3.64822e-05	-0.000740267	
0.536319	0.00151693	-0.000282586	5.94608e-05	-0.000749804	
0.53644	0.00147083	-1.56909e-05	8.24397e-05	-0.000759259	
0.536562	0.00122023	8.44523e-05	-6.3993e-05	-0.000868838	
0.536683	0.000969641	0.000184596	-0.000210426	-0.000978336	
0.536805	0.0010676	-0.000121273	-0.000356859	-0.00108792	
0.536927	0.00116563	-0.000427142	-0.000503291	-0.00119742	
0.537048	0.000901747	-0.000404708	-0.000399211	-0.00111472	
0.53717	0.000637937	-0.000382282	-0.000295131	-0.00103195	
0.537292	0.000745915	-0.00018584	-0.000191052	-0.000949264	
0.537413	0.000853892	1.05947e-05	-8.69716e-05	-0.000866491	
0.537535	0.000622615	-0.000162736	4.5944e-05	-0.000883844	
0.537657	0.000391338	-0.000336058	0.00017886	-0.000901118	
0.537778	0.000531849	-0.00033538	-0.000185645	-0.000918467	
0.5379	0.000672357	-0.000334702	-0.000550149	-0.000935741	
0.538022	0.000666402	-0.000149138	-0.000522665	-0.000788022	
0.538143	0.00066052	3.64184e-05	-0.000149149	-0.000640225	
0.538265	0.00065464	-6.80238e-05	-4.23659e-05	-0.000492506	
0.538386	0.000648757	-0.000172473	-0.000281615	-0.000344709	
0.538508	0.000610344	1.67117e-05	-0.000477609	-0.000377066	
0.53863	0.000571931	0.000205897	-0.000327572	-0.000409346	
0.538751	0.000733353	0.000105076	8.91979e-05	-0.000441704	
0.538873	0.000894774	4.24683e-06	0.000159936	-0.000473984	
0.538995	0.000869215	-6.08936e-05	-0.000144531	-0.000399262	
0.539116	0.00047194	-0.000126027	-0.000448999	-0.000324544	
0.539238	0.000274502	-0.000191167	-0.000277672	-0.000249825	
0.53936	0.000448849	-0.000256307	-0.000106346	-0.000175104	
0.539481	0.000669669	4.8317e-05	8.30027e-05	-0.000280462	
0.539603	0.000518704	0.000352941	-7.36802e-05	-0.000385821	
0.539724	0.000251556	0.000251547	-0.000208736	-0.000491176	
0.539846	0.000207478	0.000150159	-0.000343792	-0.000596534	
0.539968	0.00027719	-2.73585e-05	-0.000364405	-0.000641868	
0.540089	0.000346972	-0.000204876	-0.000385019	-0.000687197	
0.540211	0.000207623	-0.000382394	-0.000405632	-0.00073253	
0.540333	6.82771e-05	-0.000559911	-0.000426245	-0.000777863	
0.540454	0.000110175	-0.000371292	-0.000266633	-0.000683133	
0.540576	0.000152074	-0.000182673	-0.000107022	-0.000588406	
0.540698	-2.90982e-05	5.94556e-06	5.25899e-05	-0.000493679	
0.540819	-0.000210272	0.000194564	0.000212201	-0.000398949	
0.540941	-0.000193208	6.71223e-05	0.000308284	-0.000510249	
0.541063	-0.000176143	-6.03199e-05	0.000404366	-0.000621546	
0.541184	-0.000159079	-0.00018777	9.67449e-05	-0.000732843	
0.541306	-0.000142014	-0.000315212	-0.000210876	-0.00084414	
0.541427	5.17443e-06	-0.000149027	-0.000363504	-0.000720337	
0.541549	0.000152364	1.71661e-05	-0.000516132	-0.000596534	
0.541671	0.000299554	-0.000106655	-0.0003804	-0.000622794	
0.541792	0.000446817	-0.000230476	-0.000244668	-0.000408955	
0.541914	0.00025475	-0.00017304	-0.000126058	-0.000127584	
0.542036	6.26855e-05	-0.000115603	-7.44732e-06	-8.63187e-05	
0.542157	9.36929e-05	-5.81741e-05	-6.18529e-05	-5.50523e-05	
0.542279	0.000124771	-7.37607e-07	-0.000116258	0.000216313	
0.542401	0.000406733	-3.03015e-05	-0.000282403	0.000577714	
0.542522	0.000688694	-5.98729e-05	-0.000448548	0.000538949	
0.542644	0.000612812	-8.94368e-05	-0.000210989	0.000180047	
0.542765	0.000537002	-0.000119008	2.65697e-05	-0.000418957	
0.542887	0.000599597	0.000111304	-0.00014194	-0.000780284	
0.543009	0.000885334	0.000341609	-0.00031045	-0.000741363	
0.54313	0.00125473	0.00016591	-0.000478961	-0.000247322	
0.543252	0.00125233	-9.79751e-06	-0.000647471	0.000246793	
0.543374	0.000975668	-0.000145629	-0.000534831	0.000265628	
0.543495	0.000699079	-0.000281453	-0.00042219	-0.000115626	
0.543617	0.000905812	-0.000243276	-0.000309549	-0.00028187	
0.543739	0.00111255	-0.0002051	-0.000196909	-4.78625e-05	
0.54386	0.000974141	-3.46079e-05	-0.00024557	0.000348631	
0.543982	0.000612739	0.000135884	-0.00029423	0.000345036	
0.544104	0.000516236	1.63689e-05	-0.000169875	0.000191301	
0.544225	0.000791518	-0.000103146	-4.55203e-05	3.76403e-05	
0.544347	0.000876259	-0.000273414	8.96486e-05	0.000159021	
0.544468	0.000589212	-0.000443682	0.000224817	0.000280481	
0.54459	0.000409057	-0.000439942	7.16262e-05	0.000161756	
0.544712	0.000451973	-0.000436202	-8.15648e-05	4.31128e-05	
0.544833	0.000494886	-0.000171684	-0.00023025	0.000137918	
0.544955	0.000537802	9.28342e-05	-0.000378936	0.000232801	
0.545077	0.000371588	-4.86523e-05	-0.000239262	8.75071e-05	
0.545198	0.000205373	-0.000190146	-9.95873e-05	-5.77122e-05	
0.54532	0.000257583	-0.000215635	4.04194e-06	8.21128e-05	
0.545442	0.000309793	-0.000241123	0.000107671	0.000222016	
0.545563	0.000362003	-9.26107e-05	-7.70595e-05	-3.83295e-05	
0.545685	0.000414286	5.59092e-05	-0.00026179	-0.000298597	
0.545806	0.000422345	-0.000126369	-0.000481664	-0.00018378	
0.545928	0.000430405	-0.000308648	-0.000701538	-6.88881e-05	
0.54605	0.000438465	-0.000200912	-0.000733979	4.59254e-05	
0.546171	0.000446526	-9.3177e-05	-0.000420388	0.000160817	
0.546293	0.000454586	-9.41977e-05	4.94299e-06	0.00015058	
0.546415	0.000462646	-9.52184e-05	8.42419e-05	0.000140421	
0.546536	0.000470707	7.77692e-05	-2.38931e-05	0.00013018	
0.546658	0.00047884	0.000250757	-0.000132028	0.000120021	
0.54678	0.000530396	8.78498e-05	-0.000148023	0.000221469	
0.546901	0.000581952	-7.50497e-05	-0.000164018	0.000322998	
0.547023	0.000633508	-6.39483e-05	-0.000180013	0.000424445	
0.547145	0.000685064	-5.2847e-05	-0.000196008	0.000525974	
0.547266	0.000731973	1.62572e-05	-0.000262466	0.000527382	
0.547388	0.000778882	8.53613e-05	-0.000328924	0.000528865	
0.547509	0.00060272	-0.000135548	-0.000395381	0.000530273	
0.547631	0.00042663	-0.000356451	-0.000461839	0.000531759	
0.547753	0.000488643	-0.000107907	-0.000238135	0.000466887	
0.547874	0.000550656	0.000140645	-1.44313e-05	0.000402093	
0.547996	0.000612667	9.91821e-05	-0.000194431	0.000337221	
0.548118	0.00067468	5.77196e-05	-0.00037443	0.00027243	
0.548239	0.00100159	-5.62444e-05	-0.000507571	0.000522692	
0.548361	0.0013285	-0.000170209	-0.000640713	0.000773031	
0.548483	0.00128363	-0.000110172	-0.000485494	0.000463057	
0.548604	0.00123882	-5.01275e-05	-0.000330275	0.000153158	
0.548726	0.00145485	-0.000168398	-0.000136083	0.00015863	
0.548847	0.00167095	-0.000286669	5.81094e-05	0.000164181	
0.548969	0.00152921	-0.000230931	-3.6058e-05	0.00016965	
0.549091	0.00138747	-0.000175193	-0.000130226	0.0001752	
