,mieszanina_metabolitow
6.91275,3.46224E-05
6.91287,5.84405E-05
6.91299,8.22581E-05
6.91312,0.000106076
6.91324,0.000129893
6.91336,3.40687E-05
6.91348,-6.1756E-05
6.9136,5.51171E-05
6.91372,0.00017199
6.91385,-4.0154E-05
6.91397,-0.000252298
6.91409,-0.000464441
6.91421,-0.000676585
6.91433,-0.000255067
6.91445,0.000166451
6.91458,0.000233473
6.9147,0.000300494
6.91482,9.43053E-05
6.91494,-0.000111884
6.91506,-0.000105375
6.91518,-9.88673E-05
6.91531,-3.91845E-05
6.91543,2.04979E-05
6.91555,8.01808E-05
6.91567,0.000139864
6.91579,0.000170744
6.91591,0.000201623
6.91604,0.000232503
6.91616,0.000263383
6.91628,0.000232226
6.9164,0.00020107
6.91652,-0.000131409
6.91664,-0.000463888
6.91677,-0.000395619
6.91689,0.000523439
6.91701,0.000972791
6.91713,0.000571352
6.91725,-0.000126978
6.91737,-0.000399912
6.9175,-0.000185414
6.91762,2.90838E-05
6.91774,3.19914E-05
6.91786,3.48995E-05
6.91798,3.78075E-05
6.9181,4.07156E-05
6.91823,-0.000107037
6.91835,-0.00025479
6.91847,-4.80469E-05
6.91859,0.000158696
6.91871,0.00021464
6.91883,0.000270584
6.91896,0.000326528
6.91908,0.000382472
6.9192,0.000106076
6.91932,-0.00017032
6.91944,4.9578E-05
6.91956,0.000269476
6.91969,0.000107184
6.91981,-5.51091E-05
6.91993,-4.70411E-06
6.92005,4.57005E-05
6.92017,-0.000191922
6.92029,-0.000429546
6.92041,-2.90759E-05
6.92054,0.000371394
6.92066,0.000315727
6.92078,0.00026006
6.9209,0.000204393
6.92102,0.000148726
6.92114,5.76093E-05
6.92127,-3.35071E-05
6.92139,-0.000124624
6.92151,-0.00021574
6.92163,-0.000269191
6.92175,-0.000322643
6.92187,-0.000163397
6.922,-4.15045E-06
6.92212,-1.77207E-05
6.92224,-3.12915E-05
6.92236,-4.48623E-05
6.92248,-5.84326E-05
6.9226,-9.96655E-06
6.92273,3.84999E-05
6.92285,8.6966E-05
6.92297,0.000135432
6.92309,0.000179467
6.92321,0.000223503
6.92333,5.484E-05
6.92346,-0.000113823
6.92358,-0.000111884
6.9237,-0.000109945
6.92382,-0.000108007
6.92394,-0.000106068
6.92406,0.000157312
6.92419,0.000420691
6.92431,0.000329575
6.92443,0.000238458
6.92455,0.000324589
6.92467,0.000410721
6.92479,0.000284154
6.92492,0.000157589
6.92504,5.31781E-05
6.92516,-5.1232E-05
6.92528,0.000198854
6.9254,0.00044894
6.92552,0.000293571
6.92565,0.000138202
6.92577,-1.71671E-05
6.92589,-0.000172536
6.92601,0.000155096
6.92613,0.000482728
6.92625,0.000314065
6.92638,0.000145403
6.9265,0.00010109
6.92662,5.67785E-05
6.92674,-0.000200231
6.92686,-0.000457241
6.92698,-0.000395204
6.92711,-0.000333167
6.92723,8.33659E-05
6.92735,0.000499899
6.92747,0.000269476
6.92759,3.90536E-05
6.92771,0.000163127
6.92783,0.000287201
6.92796,-4.95701E-05
6.92808,-0.000386341
6.9282,-8.502E-05
6.92832,0.000216302
6.92844,1.19126E-05
6.92856,-0.000192476
6.92869,-4.23696E-05
6.92881,0.000107737
6.92893,-1.24588E-05
6.92905,-0.000132655
6.92917,-0.000252851
6.92929,-0.000373048
6.92942,-4.23696E-05
6.92954,0.000288309
6.92966,0.000264491
6.92978,0.000240673
6.9299,0.000101645
6.93002,-3.73842E-05
6.93015,-0.000176413
6.93027,-0.000315442
6.93039,-0.000449486
6.93051,-0.00058353
6.93063,-0.000363078
6.93075,-0.000142626
6.93088,-0.000121577
6.931,-0.000100529
6.93112,-7.94809E-05
6.93124,-5.84326E-05
6.93136,-7.47387E-06
6.93148,4.34848E-05
6.93161,9.4444E-05
6.93173,0.000145403
6.93185,5.01317E-05
6.93197,-4.51389E-05
6.93209,-0.00014041
6.93221,-0.00023568
6.93234,-0.000221279
6.93246,-0.000206878
6.93258,2.02213E-05
6.9327,0.00024732
6.93282,-8.58166E-06
6.93294,-0.000264483
6.93307,-0.000165889
6.93319,-6.7295E-05
6.93331,-0.000283316
6.93343,-0.000499337
6.93355,-0.000219064
6.93367,6.12098E-05
6.9338,-1.30129E-05
6.93392,-8.72356E-05
6.93404,-0.000374156
6.93416,-0.000661076
6.93428,-0.000308795
6.9344,4.34848E-05
6.93453,4.12692E-05
6.93465,3.90536E-05
6.93477,-0.000144841
6.93489,-0.000328736
6.93501,-4.29233E-05
6.93513,0.000242889
6.93525,0.000249536
6.93538,-0.000169212
6.9355,-0.000587961
6.93562,-0.000581314
6.93574,-0.000392988
6.93586,-0.000204662
6.93598,-0.000202447
6.93611,-0.000200231
6.93623,5.06858E-05
6.93635,0.000301602
6.93647,-5.89867E-05
6.93659,-0.000419575
6.93671,-0.000403512
6.93684,3.79458E-05
6.93696,0.000373056
6.93708,0.00028277
6.9372,0.000137094
6.93732,-8.58166E-06
6.93744,-7.44956E-05
6.93757,-0.00014041
6.93769,-3.12915E-05
6.93781,7.78269E-05
6.93793,8.05962E-05
6.93805,8.33659E-05
6.93817,0.000241366
6.9383,0.000399366
6.93842,0.000583953
6.93854,0.000343145
6.93866,-0.000174613
6.93878,-0.000692371
6.9389,-0.000580899
6.93903,-4.40311E-05
6.93915,0.00026463
6.93927,0.000147895
6.93939,8.4335E-05
6.93951,2.0775E-05
6.93963,0.000262968
6.93976,0.000505161
6.93988,0.000251059
6.94,-3.04261E-06
6.94012,4.1408E-05
6.94024,8.58582E-05
6.94036,0.000130309
6.94049,0.000174759
6.94061,-4.22308E-05
6.94073,-0.000259222
6.94085,-0.000121715
6.94097,1.57901E-05
6.94109,-0.0002012
6.94122,-0.000418191
6.94134,-0.000280685
6.94146,-0.000143179
6.94158,-0.000196215
6.9417,-0.000249251
6.94182,-0.000222526
6.94195,-0.0001958
6.94207,6.21793E-05
6.94219,-0.000105237
6.94231,-0.000379002
6.94243,-0.000227372
6.94255,9.26438E-05
6.94267,0.000412659
6.9428,0.000262968
6.94292,0.000113276
6.94304,5.16549E-05
6.94316,-9.96654E-06
6.94328,-7.15875E-05
6.9434,-0.000133209
6.94353,0.000292602
6.94365,0.000718412
6.94377,0.00050613
6.94389,-0.000131547
6.94401,-0.000349923
6.94413,0.000140694
6.94426,0.000471788
6.94438,0.000377487
6.9445,-1.59209E-05
6.94462,1.60672E-05
6.94474,0.000154403
6.94486,-0.000132655
6.94499,-0.000667307
6.94511,-0.000776564
6.94523,-0.000114792
6.94535,0.00054698
6.94547,0.000515269
6.94559,5.81635E-05
6.94572,-7.10338E-05
6.94584,0.000225164
6.94596,0.00042263
6.94608,0.0001947
6.9462,0.000206055
6.94632,0.00021741
6.94645,0.000368347
6.94657,9.38899E-05
6.94669,-0.000286916
6.94681,-0.000242327
6.94693,-7.14492E-05
6.94705,9.94289E-05
6.94718,-5.76018E-05
6.9473,-0.000214633
6.94742,8.6966E-05
6.94754,0.000388565
6.94766,0.000335667
6.94778,0.00028277
6.94791,6.78566E-05
6.94803,-0.000147057
6.94815,-0.000149272
6.94827,-0.000151488
6.94839,-5.25826E-06
6.94851,0.000140971
6.94864,0.000180852
6.94876,0.000220733
6.94888,0.000167558
6.949,0.000114384
6.94912,6.12098E-05
6.94924,8.03545E-06
6.94937,-3.8492E-05
6.94949,-8.502E-05
6.94961,-0.000131547
6.94973,-0.000178075
6.94985,0.000163958
6.94997,0.000505991
6.95009,0.000475804
6.95022,2.02214E-05
6.95034,-0.000222664
6.95046,-4.0154E-05
6.95058,-9.69288E-05
6.9507,-0.000153704
6.95082,-0.000265868
6.95095,4.73624E-05
6.95107,0.00057329
6.95119,0.000673823
6.95131,0.000459741
6.95143,0.000245659
6.95155,0.000217686
6.95168,0.000189715
6.9518,-6.67409E-05
6.95192,-0.000323197
6.95204,-8.3358E-05
6.95216,0.000156481
6.95228,0.000210209
6.95241,0.000263937
6.95253,0.000104968
6.95265,-5.40013E-05
6.95277,-0.000153149
6.95289,-0.000252298
6.95301,-0.000138748
6.95314,-2.51988E-05
6.95326,0.000261168
6.95338,0.000547534
6.9535,0.000222395
6.95362,-0.000102744
6.95374,-0.00024025
6.95387,4.76395E-05
6.95399,0.000335529
6.95411,0.000198023
6.95423,0.00012477
6.95435,5.15166E-05
6.95447,0.00029731
6.9546,0.000117708
6.95472,-0.000189845
6.95484,-0.000497398
6.95496,-5.16475E-05
6.95508,0.000394104
6.9552,0.000208409
6.95533,2.27136E-05
6.95545,-7.43573E-05
6.95557,0.000253967
6.95569,0.000323897
6.95581,-3.15686E-05
6.95593,-0.000360446
6.95606,-0.000263929
6.95618,-0.000107591
6.9563,4.87468E-05
6.95642,0.000125324
6.95654,0.0002019
6.95666,0.000168805
6.95679,0.00013571
6.95691,0.000315311
6.95703,0.000494914
6.95715,1.64826E-05
6.95727,-0.000461949
6.95739,-0.000727682
6.95751,-0.000284424
6.95764,4.27924E-05
6.95776,-5.53862E-05
6.95788,-0.000224464
6.958,-0.000393542
6.95812,-0.000303395
6.95824,-0.000213248
6.95837,-0.000229449
6.95849,-0.000245651
6.95861,-0.000283455
6.95873,-0.000321258
6.95885,-0.000412236
6.95897,-7.7819E-05
6.9591,0.000263245
6.95922,0.000178914
6.95934,-0.00013584
6.95946,-0.000450594
6.95958,-0.000165335
6.9597,0.000119923
6.95983,0.000289971
6.95995,3.46224E-05
6.96007,-0.000282762
6.96019,-0.000600147
6.96031,-0.000571898
6.96043,-0.000118254
6.96056,0.00029551
6.96068,0.000283878
6.9608,0.000298833
6.96092,0.000313788
6.96104,0.000415152
6.96116,9.11206E-05
6.96129,-0.000153149
6.96141,2.7976E-05
6.96153,0.000202039
6.96165,-4.9293E-05
6.96177,-0.000628534
6.96189,-0.00078238
6.96202,-0.000499752
6.96214,-0.000217125
6.96226,-0.000404205
6.96238,-0.000591285
6.9625,-8.26656E-05
6.96262,0.000425953
6.96275,0.000154681
6.96287,-0.000116592
6.96299,2.64523E-05
6.96311,0.000169497
6.96323,-0.000157165
6.96335,-0.000483828
6.96348,-0.000584914
6.9636,-0.000260606
6.96372,-0.000281931
6.96384,-0.000303256
6.96396,-0.000322366
6.96408,-0.000341475
6.96421,-0.000147888
6.96433,4.57005E-05
6.96445,0.000141802
6.96457,0.000237904
6.96469,-2.04905E-05
6.96481,-0.000278885
6.96493,-0.000162843
6.96506,-4.68008E-05
6.96518,-3.71076E-05
6.9653,-2.74144E-05
6.96542,0.000124354
6.96554,0.000276123
6.96566,7.33957E-05
6.96579,-0.000129332
6.96591,-5.51092E-05
6.96603,1.91135E-05
6.96615,-0.00011493
6.96627,-0.000461672
6.96639,-0.000376371
6.96652,0.000134325
6.96664,0.000445616
6.96676,0.000331513
6.96688,-1.74441E-05
6.967,5.89942E-05
6.96712,0.000343699
6.96725,0.000415706
6.96737,0.000160912
6.96749,-9.38824E-05
6.96761,-0.000149272
6.96773,-0.000204662
6.96785,-0.000198015
6.96798,-0.000191369
6.9681,1.38859E-06
6.96822,0.000194146
6.96834,0.000397981
6.96846,0.000176421
6.96858,-0.000279993
6.96871,-0.000523709
6.96883,-0.000253405
6.96895,1.68979E-05
6.96907,7.00722E-05
6.96919,-0.000302148
6.96931,-0.000507092
6.96944,-0.000286639
6.96956,-0.000212417
6.96968,-0.000350892
6.9698,-0.000250082
6.96992,-0.000149272
6.97004,-6.1756E-05
6.97017,2.57604E-05
6.97029,4.01614E-05
6.97041,5.45629E-05
6.97053,6.89644E-05
6.97065,8.33659E-05
6.97077,3.12994E-05
6.9709,-2.07676E-05
6.97102,-7.28341E-05
6.97114,-0.000124901
6.97126,-4.43081E-05
6.97138,3.62843E-05
6.9715,-8.25273E-05
6.97163,-0.000201339
6.97175,-0.000180568
6.97187,5.29014E-05
6.97199,0.000219902
6.97211,-3.8492E-05
6.97223,-0.000159519
6.97235,0.000144849
6.97248,0.000342868
6.9726,0.000115492
6.97272,-0.000264761
6.97284,-0.000219618
6.97296,0.00017559
6.97308,0.0003581
6.97321,0.000217686
6.97333,7.72728E-05
6.97345,0.000136263
6.97357,0.000195254
6.97369,-4.70774E-05
6.97381,-0.000289409
6.97394,-0.000301318
6.97406,0.000112168
6.97418,0.000355054
6.9743,0.000172544
6.97442,-7.64346E-05
6.97454,-0.000112715
6.97467,9.47206E-05
6.97479,0.000302156
6.97491,2.65911E-05
6.97503,-0.000248974
6.97515,-0.000275838
6.97527,-0.000302703
6.9754,-0.000116869
6.97552,6.89644E-05
6.97564,-1.77207E-05
6.97576,-0.000104406
6.97588,-0.000297441
6.976,-0.000490475
6.97613,-0.000224879
6.97625,4.07155E-05
6.97637,-4.81852E-05
6.97649,-0.000137086
6.97661,-4.65238E-05
6.97673,4.4039E-05
6.97686,-0.000197738
6.97698,-0.000652214
6.9771,-0.000683786
6.97722,-6.3661E-06
6.97734,0.00047165
6.97746,0.000240673
6.97759,-5.45555E-05
6.97771,7.56113E-05
6.97783,0.000294402
6.97795,8.77972E-05
6.97807,-0.000362524
6.97819,-0.000387449
6.97832,7.06259E-05
6.97844,0.000103306
6.97856,-0.000327074
6.97868,-0.000544757
6.9788,-1.35666E-05
6.97892,0.000517623
6.97905,0.000412659
6.97917,-0.0001177
6.97929,-0.000320151
6.97941,-9.72054E-05
6.97953,0.000298556
6.97965,0.000268922
6.97977,3.10224E-05
6.9799,5.81984E-06
6.98002,0.000235411
6.98014,0.000465003
6.98026,0.000224887
6.98038,-1.52285E-05
6.9805,-1.1628E-05
6.98063,0.00020467
6.98075,0.000230426
6.98087,-0.000169212
6.98099,-0.000540464
6.98111,-0.000202724
6.98123,0.000303403
6.98136,0.000384133
6.98148,6.60564E-05
6.9816,-0.000252021
6.98172,4.1408E-05
6.98184,0.000334837
6.98196,0.000160773
6.98209,-1.329E-05
6.98221,0.000167143
6.98233,0.000347576
6.98245,-3.0322E-05
6.98257,-0.000408221
6.98269,-0.000413898
6.98282,5.81981E-06
6.98294,0.000348546
6.98306,0.000265876
6.98318,0.000236381
6.9833,0.000206885
6.98342,0.000336913
6.98355,0.000466941
6.98367,0.000100675
6.98379,-0.000265591
6.98391,-0.000410297
6.98403,-0.000555004
6.98415,-0.000487013
6.98428,-0.000419022
6.9844,-1.4259E-05
6.98452,0.000390504
6.98464,0.000680055
6.98476,0.00054421
6.98488,5.68157E-06
6.98501,-0.000532848
6.98513,-0.000583945
6.98525,-0.000209647
6.98537,0.000169082
6.98549,0.000122416
6.98561,-1.28741E-05
6.98574,-0.000148165
6.98586,-0.000123931
6.98598,-9.96981E-05
6.9861,-7.54651E-05
6.98622,-5.12321E-05
6.98634,-0.000137779
6.98647,-0.000224326
6.98659,-0.000310873
6.98671,-0.00039742
6.98683,-0.000264622
6.98695,-0.000131825
6.98707,9.73224E-07
6.98719,0.000133771
6.98732,0.000113692
6.98744,9.36128E-05
6.98756,7.3534E-05
6.98768,5.34551E-05
6.9878,5.27627E-05
6.98792,5.20702E-05
6.98805,0.000157727
6.98817,0.000263383
6.98829,0.000326943
6.98841,0.000390504
6.98853,0.000241366
6.98865,9.22284E-05
6.98878,0.000214225
6.9889,0.000336221
6.98902,0.00024552
6.98914,0.000154819
6.98926,3.75304E-05
6.98938,-7.97575E-05
6.98951,1.56513E-05
6.98963,0.000111061
6.98975,-1.23205E-05
6.98987,-0.000135702
6.98999,-4.63855E-05
6.99011,4.29312E-05
6.99024,0.000245243
6.99036,0.000447555
6.99048,0.000543518
6.9906,0.000639481
6.99072,0.000396458
6.99084,0.000153434
6.99097,-8.95895E-05
6.99109,-0.000332613
6.99121,-0.000303118
6.99133,-0.000273623
6.99145,-0.000244128
6.99157,-0.000214633
6.9917,7.85193E-05
6.99182,0.000371671
6.99194,0.000576198
6.99206,0.000355331
6.99218,-0.000251051
6.9923,-0.000432038
6.99243,1.62054E-05
6.99255,0.000464449
6.99267,0.000293294
6.99279,-0.000303256
6.99291,-0.000731421
6.99303,-0.000450594
6.99316,-1.91056E-05
6.99328,-1.30129E-05
6.9934,3.73921E-05
6.99352,8.77972E-05
6.99364,0.000344807
6.99376,0.000176421
6.99389,3.46224E-05
6.99401,-0.000107176
6.99413,3.60421E-06
6.99425,0.000114384
6.99437,-0.000129332
6.99449,-0.000373048
6.99462,-0.000227095
6.99474,-8.11424E-05
6.99486,3.82229E-05
6.99498,0.000157589
6.9951,0.00022378
6.99522,-0.000135425
6.99534,-0.000521216
6.99547,-0.000481612
6.99559,0.000217686
6.99571,0.00049159
6.99583,-3.21222E-05
6.99595,-0.000555835
6.99607,-0.000233188
6.9962,8.94586E-05
6.99632,-8.41888E-05
6.99644,-0.000683232
6.99656,-0.000792627
6.99668,-0.00019303
6.9968,0.000193869
6.99693,-0.000128224
6.99705,-0.000421514
6.99717,-0.000289409
6.99729,-8.64044E-05
6.99741,0.0001166
6.99753,0.000117985
6.99766,0.000119369
6.99778,0.000227103
6.9979,0.000334837
6.99802,0.000178914
6.99814,2.29906E-05
6.99826,-0.000132932
6.99839,-0.000288855
6.99851,-0.000105514
6.99863,7.78269E-05
6.99875,-0.000208539
6.99887,-0.000494906
6.99899,-0.00044007
6.99912,4.01614E-05
6.99924,0.000334282
6.99936,0.000203008
6.99948,-0.000298271
6.9996,-0.000374156
6.99972,3.73921E-05
6.99985,0.00044894
6.99997,0.000450601
7.00009,2.68682E-05
7.00021,-0.000370278
7.00033,-0.000767425
7.00045,-0.000399912
7.00058,-3.23993E-05
7.0007,0.000228764
7.00082,0.000489928
7.00094,0.0003545
7.00106,0.000219071
7.00118,-0.000244266
7.00131,-0.000707603
7.00143,-0.000968767
7.00155,-0.000804536
7.00167,-0.000666892
7.00179,-0.000529248
7.00191,-0.000161181
7.00204,0.000206885
7.00216,0.00034453
7.00228,5.67786E-05
7.0024,-0.000382187
7.00252,-0.000395758
7.00264,-3.71076E-05
7.00276,0.000321543
7.00289,0.000449771
7.00301,0.000577998
7.00313,0.000493529
7.00325,0.000409059
7.00337,0.000403797
7.00349,0.000398535
7.00362,0.000180575
7.00374,-3.73842E-05
7.00386,-0.000281931
7.00398,-0.000526478
7.0041,-0.000540602
7.00422,-0.000129332
7.00435,0.000301049
7.00447,0.000306034
7.00459,-6.12023E-05
7.00471,-0.000428438
7.00483,-4.68008E-05
7.00495,0.000334837
7.00508,0.000344253
7.0052,-7.17262E-05
7.00532,-0.00030381
7.00544,-0.000110499
7.00556,-0.00018306
7.00568,-0.000255621
7.00581,-0.000111053
7.00593,3.35146E-05
7.00605,-0.000291625
7.00617,-0.000616764
7.00629,-0.000592946
7.00641,-0.000143733
7.00654,0.000154819
7.00666,-0.000255621
7.00678,-0.000553065
7.0069,-0.000141518
7.00702,0.000199131
7.00714,0.000114384
7.00727,-0.000315996
7.00739,-0.000320981
7.00751,-9.55439E-05
7.00763,0.000129893
7.00775,8.28118E-05
7.00787,3.57302E-05
7.008,-0.000179737
7.00812,-0.000395204
7.00824,-0.000628673
7.00836,-0.00015315
7.00848,0.000375548
7.0086,0.00047885
7.00873,0.000298556
7.00885,0.000118262
7.00897,0.000124077
7.00909,0.000129893
7.00921,-8.47429E-05
7.00933,-0.000299379
7.00946,-0.000159519
7.00958,-1.96598E-05
7.0097,-7.92039E-05
7.00982,-0.000138748
7.00994,-0.000171705
7.01006,-0.000204662
7.01018,-0.000201062
7.01031,0.000227934
7.01043,0.000470819
7.01055,0.000288309
7.01067,-0.000164505
7.01079,-0.000191922
7.01091,0.000135155
7.01104,3.6838E-05
7.01116,-0.000336213
7.01128,-0.00028387
7.0114,0.000140694
7.01152,0.000565259
7.01164,7.69962E-05
7.01177,-0.000411267
7.01189,-0.00064252
7.01201,-0.000448378
7.01213,-0.000232357
7.01225,-1.63363E-05
7.01237,1.35745E-05
7.0125,4.34848E-05
7.01262,-0.000121577
7.01274,-0.000286639
7.01286,0.000186391
7.01298,0.000659422
7.0131,0.000442293
7.01323,0.000225164
7.01335,0.000220733
7.01347,0.000216302
7.01359,-0.000116038
7.01371,-0.000448378
7.01383,-0.000142626
7.01396,0.000163127
7.01408,0.000246212
7.0142,0.000329297
7.01432,0.000199685
7.01444,7.00723E-05
7.01456,-3.2953E-05
7.01469,-0.000135979
7.01481,0.000115492
7.01493,0.000366962
7.01505,0.000163127
7.01517,-4.07076E-05
7.01529,-3.18452E-05
7.01542,-2.29832E-05
7.01554,-1.41207E-05
7.01566,-5.25825E-06
7.01578,-0.000209094
7.0159,-0.000412928
7.01602,-5.82943E-05
7.01615,0.00029634
7.01627,0.000296479
7.01639,0.000296617
7.01651,0.000225856
7.01663,0.000155096
7.01675,0.000297033
7.01688,0.00043897
7.017,0.000326667
7.01712,0.000214363
7.01724,-0.000110638
7.01736,-0.000435639
7.01748,2.81143E-05
7.0176,0.000491867
7.01773,0.000459326
7.01785,0.000426784
7.01797,0.000107876
7.01809,-0.000211032
7.01821,0.000108153
7.01833,0.000427338
7.01846,0.000298971
7.01858,0.000170605
7.0187,4.22387E-05
7.01882,-8.61278E-05
7.01894,0.00017379
7.01906,0.000433708
7.01919,0.000197331
7.01931,-3.90461E-05
7.01943,-4.2785E-05
7.01955,-4.65238E-05
7.01967,5.60861E-05
7.01979,0.000158696
7.01992,3.6146E-05
7.02004,-8.64044E-05
7.02016,3.74251E-06
7.02028,9.38899E-05
7.0204,-0.000115069
7.02052,-0.000324028
7.02065,-0.00017849
7.02077,-3.2953E-05
7.02089,-2.4783E-05
7.02101,-1.66129E-05
7.02113,0.000204254
7.02125,0.000425122
7.02138,0.000149695
7.0215,-0.000125731
7.02162,9.5136E-05
7.02174,0.000316004
7.02186,0.000452679
7.02198,0.000589353
7.02211,0.000229734
7.02223,-0.000129885
7.02235,-0.000188184
7.02247,-0.000246482
7.02259,-9.20822E-05
7.02271,6.23176E-05
7.02284,0.000216717
7.02296,0.000371117
7.02308,0.000312819
7.0232,0.000254521
7.02332,9.87365E-05
7.02344,-5.70477E-05
7.02357,-0.000212832
7.02369,-0.000368617
7.02381,-0.000360724
7.02393,-0.000352831
7.02405,-0.000344937
7.02417,-0.000337044
7.0243,-0.000298133
7.02442,-0.000259222
7.02454,-0.00022031
7.02466,-0.000181398
7.02478,0.000103445
7.0249,0.000388288
7.02502,0.000318635
7.02515,0.000248982
7.02527,0.000161604
7.02539,7.42264E-05
7.02551,-1.31512E-05
7.02563,-0.000100529
7.02575,-0.000186799
7.02588,-0.000273069
7.026,-0.000146641
7.02612,-2.02134E-05
7.02624,-0.000172951
7.02636,-0.00032569
7.02648,1.78669E-05
7.02661,0.000361423
7.02673,0.000137786
7.02685,-8.58507E-05
7.02697,0.000186807
7.02709,0.000459464
7.02721,0.000286785
7.02734,0.000114107
7.02746,4.77778E-05
7.02758,-1.85519E-05
7.0277,-0.000128916
7.02782,-0.000239281
7.02794,-2.17366E-05
7.02807,0.000195807
7.02819,0.00049976
7.02831,0.000378318
7.02843,0.000141664
7.02855,-9.49898E-05
7.02867,-8.34968E-05
7.0288,-7.20033E-05
7.02892,-6.05099E-05
7.02904,-4.90164E-05
7.02916,-5.96787E-05
7.02928,-7.03414E-05
7.0294,-8.10041E-05
7.02953,-9.16668E-05
7.02965,-7.24187E-05
7.02977,-5.31706E-05
7.02989,-3.39225E-05
7.03001,-1.46744E-05
7.03013,-0.000274592
7.03026,-0.00053451
7.03038,-0.00032472
7.0305,-0.00011493
7.03062,0.000120339
7.03074,-6.97877E-05
7.03086,-2.06288E-05
7.03099,2.85297E-05
7.03111,4.22387E-05
7.03123,5.59478E-05
7.03135,4.30695E-05
7.03147,3.01916E-05
7.03159,0.00040809
7.03172,0.000360593
7.03184,-5.9125E-05
7.03196,-0.000478843
7.03208,-0.0004355
7.0322,3.32379E-05
7.03232,0.000395627
7.03244,0.000332621
7.03257,0.000168805
7.03269,4.98911E-06
7.03281,-0.000185414
7.03293,-0.000375818
7.03305,-0.000391188
7.03317,-0.000406559
7.0333,-0.000182644
7.03342,-0.000384126
7.03354,-0.000632135
7.03366,-0.000880143
7.03378,-0.000401435
7.0339,7.72727E-05
7.03403,0.000261306
7.03415,1.99443E-05
7.03427,-0.000327766
7.03439,-0.000250082
7.03451,-6.22777E-06
7.03463,0.000237627
7.03476,0.000153573
7.03488,6.95181E-05
7.035,0.000147203
7.03512,0.000224887
7.03524,-5.19245E-05
7.03536,-0.000328736
7.03549,-0.000245789
7.03561,-0.000162843
7.03573,-7.98963E-05
7.03585,3.05008E-06
7.03597,0.000103721
7.03609,0.000204393
7.03622,0.000358239
7.03634,8.66894E-05
7.03646,-0.00016492
7.03658,8.86618E-06
7.0367,0.000182652
7.03682,-6.89565E-05
7.03695,-0.00026296
7.03707,-3.15686E-05
7.03719,0.000385934
7.03731,0.000378041
7.03743,4.94393E-05
7.03755,-0.000279162
7.03768,-0.000138056
7.0378,3.05007E-06
7.03792,-0.000243573
7.03804,-0.000490197
7.03816,-9.87291E-05
7.03828,0.00029274
7.03841,0.000150249
7.03853,7.75839E-06
7.03865,-2.83835E-05
7.03877,-6.45253E-05
7.03889,-0.000105099
7.03901,-0.000145672
7.03914,-7.98963E-05
7.03926,-1.41207E-05
7.03938,-0.000150796
7.0395,-0.00028747
7.03962,-6.9649E-05
7.03974,0.000148172
7.03986,0.000239704
7.03999,0.000331236
7.04011,0.000210071
7.04023,8.8905E-05
7.04035,0.000190407
7.04047,0.000291909
7.04059,0.000393411
7.04072,0.000494914
7.04084,9.56902E-05
7.04096,-0.000303533
7.04108,-0.000330536
7.0412,6.78566E-05
7.04132,0.000387041
7.04145,0.000280831
7.04157,-5.58016E-05
7.04169,-0.000392434
7.04181,-0.000443255
7.04193,-0.000494075
7.04205,-0.000544895
7.04218,-0.000595716
7.0423,-0.000348538
7.04242,-0.00010136
7.04254,3.94694E-05
